model,tensor_name,layer_type,layer_index,shape,n_params,var_total,rho2_pct,var_row_pct,var_col_pct,row_dominance,svd_r1_pct,compression_gain_bpp,svd_to_cw_ratio,rho2_hadamard_pct,hadamard_ratio,rho2_actweight_pct,actweight_change_pct,time_sec
gemma3-1b,model.layers.22.mlp.up_proj.weight,mlp_up,22,6912x1152,7962624,0.0007921934593468904,0.09931093669405255,0.08423779885907413,0.01504359024269909,84.84752240192981,0.2709414616487993,0.0007167329354052821,2.7282137362523255,,,,,0.52
gemma3-1b,model.layers.22.self_attn.k_proj.weight,attn_k,22,256x1152,294912,0.0018159409519284964,0.4583104843740027,0.09076914537380855,0.36751935215234954,19.80611467749693,2.9483902256740913,0.0033136104404865446,6.433172109735259,,,,,0.03
gemma3-1b,model.layers.22.self_attn.o_proj.weight,attn_o,22,1152x1024,1179648,0.0006705968989990652,0.11864661441377544,0.035813939534961085,0.08281382729064393,30.1901826977922,9.591691778313038,0.0008563625342602987,80.842524042552,,,,,0.05
gemma3-1b,model.layers.22.self_attn.q_proj.weight,attn_q,22,1024x1152,1179648,0.0004149979795329273,0.22928319651661644,0.10005227340769364,0.12924271646359808,43.6347403246164,3.960653847545692,0.001655827646380735,17.274069394172365,,,,,0.07
gemma3-1b,model.layers.22.self_attn.v_proj.weight,attn_v,22,256x1152,294912,0.0018158997409045696,0.48320154681936733,0.08199657610430774,0.40120369354570906,16.969480617984356,0.8930373970129191,0.003494010748486342,1.8481675046184372,,,,,0.04
gemma3-1b,model.layers.23.mlp.down_proj.weight,mlp_down,23,1152x6912,7962624,0.00013142978423275054,0.10253785906796375,0.014356817156131966,0.0882767461150541,13.988423181018582,0.512088951104539,0.0007400337761714734,4.994145145600497,,,,,0.37
gemma3-1b,model.layers.23.mlp.gate_proj.weight,mlp_gate,23,6912x1152,7962624,0.0008956018718890846,0.6554197516846605,0.08699243167738971,0.5683211926267244,13.274931033177905,0.9856374005928981,0.004743415805649028,1.5038262091727652,,,,,0.29
gemma3-1b,model.layers.23.mlp.up_proj.weight,mlp_up,23,6912x1152,7962624,0.0008956047240644693,0.1035396778395814,0.0883715142326924,0.014980143693169677,85.50565709945796,0.3237863340168845,0.000747267824914752,3.127171542087865,,,,,0.49
gemma3-1b,model.layers.23.self_attn.k_proj.weight,attn_k,23,256x1152,294912,0.0012899581342935562,0.5295715343929142,0.09151939396683734,0.4380647962088165,17.281368225226277,3.6667906040803833,0.0038302019370628,6.924070434193349,,,,,0.01
gemma3-1b,model.layers.23.self_attn.o_proj.weight,attn_o,23,1152x1024,1179648,0.0004056721809320152,0.12800250236928434,0.041204860568062225,0.08681432327294909,32.186473411074914,3.007510602964847,0.0009239343327144438,23.495717250028804,,,,,0.11
gemma3-1b,model.layers.23.self_attn.q_proj.weight,attn_q,23,1024x1152,1179648,0.0005841596866957843,0.22791436286959676,0.08836225456209862,0.13957915020453804,38.76533736929572,5.3524129704130345,0.001645930975139199,23.484316227474725,,,,,0.04
gemma3-1b,model.layers.23.self_attn.v_proj.weight,attn_v,23,256x1152,294912,0.0012898682616651058,0.46505902047350167,0.08158219788785695,0.38347409029733526,17.54243517622747,1.198016587079409,0.0033625166307487027,2.5760527897290193,,,,,0.02
gemma3-1b,model.layers.24.mlp.down_proj.weight,mlp_down,24,1152x6912,7962624,6.30521826678887e-05,0.10062514525447375,0.013865396644946914,0.08672858244413169,13.783525386413775,0.42480352353447826,0.0007262224327341182,4.221643829285222,,,,,0.28
gemma3-1b,model.layers.24.mlp.gate_proj.weight,mlp_gate,24,6912x1152,7962624,0.0008680521859787405,0.6591755407337585,0.08529019689493875,0.5737639825775096,12.94130278685294,0.9958829925104218,0.004770687352063851,1.510800888336753,,,,,0.33
gemma3-1b,model.layers.24.mlp.up_proj.weight,mlp_up,24,6912x1152,7962624,0.0008680540486238897,0.10185035862873004,0.08789854525741037,0.014034966251570353,86.23125403628048,0.5676573264417284,0.0007350694355363147,5.573444552227655,,,,,0.44
gemma3-1b,model.layers.24.self_attn.k_proj.weight,attn_k,24,256x1152,294912,0.003216516226530075,0.4434871158766174,0.09344822883341976,0.3500275272529554,21.07177845708864,3.024048101441157,0.0032061981183149077,6.818795841371134,,,,,0.01
gemma3-1b,model.layers.24.self_attn.o_proj.weight,attn_o,24,1152x1024,1179648,0.00030999790760688484,0.10841719439621533,0.03328387088803521,0.0751352259418955,30.69926965011085,9.218513687394935,0.0007824889965090561,85.02815202637949,,,,,0.06
gemma3-1b,model.layers.24.self_attn.q_proj.weight,attn_q,24,1024x1152,1179648,0.00023423292441293597,0.24728566028948684,0.10734712743200886,0.13994355631340097,43.40928894131922,4.694111839214454,0.0017859981488153882,18.982547688852062,,,,,0.1
gemma3-1b,model.layers.24.self_attn.v_proj.weight,attn_v,24,256x1152,294912,0.003216584911569953,0.4976718636028443,0.08652905349920055,0.41114980113827404,17.386523998941268,0.938411605292977,0.0035989064670946965,1.885603092968613,,,,,0.03
gemma3-1b,model.layers.25.mlp.down_proj.weight,mlp_down,25,1152x6912,7962624,4.1429168049944565e-05,0.10309130790115972,0.015010263742953854,0.0880758303196981,14.560900652449948,0.48737514590665443,0.0007440301744869875,4.727606583223606,,,,,0.33
gemma3-1b,model.layers.25.mlp.gate_proj.weight,mlp_gate,25,6912x1152,7962624,0.0009249690338037908,1.044047557691541,0.08443917801195557,0.9597238586464271,8.08678099563693,1.8429373123164838,0.007570801686453246,1.765185214734223,,,,,0.26
gemma3-1b,model.layers.25.mlp.up_proj.weight,mlp_up,25,6912x1152,7962624,0.0009249632130376995,0.10061201024722521,0.08541736289206542,0.015204229693091991,84.88969484335637,1.1751299978149499,0.0007261275882538897,11.679818293336991,,,,,0.31
gemma3-1b,model.layers.25.self_attn.k_proj.weight,attn_k,25,256x1152,294912,0.0017558303661644459,0.47988830475224065,0.08639588584532386,0.39348114624708636,18.003755142981408,5.478148310192954,0.003469995112912186,11.415465340463427,,,,,0.01
gemma3-1b,model.layers.25.self_attn.o_proj.weight,attn_o,25,1152x1024,1179648,0.00040099804755300283,0.15148581221274826,0.06880659312975335,0.08269747002018697,45.415675130545466,7.881239772240978,0.001093567659432032,52.0262568297319,,,,,0.06
gemma3-1b,model.layers.25.self_attn.q_proj.weight,attn_q,25,1024x1152,1179648,0.0004291255900170654,0.18843453856427494,0.08805837859002419,0.10040499062523929,46.72440005539942,3.0430363880183053,0.00136055014775264,16.14903727949177,,,,,0.1
gemma3-1b,model.layers.25.self_attn.v_proj.weight,attn_v,25,256x1152,294912,0.0017558226827532053,0.48250935096412206,0.086496319725797,0.39601064849451695,17.926439496787232,1.6229694629991576,0.003488993384231221,3.3636020934231317,,,,,0.02
gemma3-1b,model.layers.3.mlp.down_proj.weight,mlp_down,3,1152x6912,7962624,5.937786409049295e-05,0.10074953759307004,0.01445035103136396,0.08630717118102488,14.341709397045088,2.415821921954997,0.0007271206381633748,23.978491412164725,,,,,0.22
gemma3-1b,model.layers.3.mlp.gate_proj.weight,mlp_gate,3,6912x1152,7962624,0.0008418350480496883,1.5511232546034592,0.08675619157523093,1.464356448376974,5.59315870044771,1.6892443116795164,0.011276674563561162,1.0890458296374181,,,,,0.29
gemma3-1b,model.layers.3.mlp.up_proj.weight,mlp_up,3,6912x1152,7962624,0.000841837318148464,0.1021320082654209,0.0870505809293833,0.015114630105195932,85.20569775940639,0.4380738186608335,0.0007371031824495916,4.289290165746729,,,,,0.38
gemma3-1b,model.layers.3.self_attn.k_proj.weight,attn_k,3,256x1152,294912,0.002140759490430355,0.5053569028065974,0.1138978224340725,0.39148824610157906,22.536795041479813,3.3625396768843463,0.0036546217269051717,6.653791920541367,,,,,0.04
gemma3-1b,model.layers.3.self_attn.o_proj.weight,attn_o,3,1152x1024,1179648,0.00042912992648780346,0.18198289945358104,0.08822800710116833,0.09377229786244187,48.47684574968649,3.492446238864755,0.0013139250552467662,19.191068223174366,,,,,0.09
gemma3-1b,model.layers.3.self_attn.q_proj.weight,attn_q,3,1024x1152,1179648,0.00035189909976907074,0.1931245477584831,0.07810818599998379,0.11501544909541773,40.444653996596,3.65680281345534,0.0013944460792931776,18.934945639476393,,,,,0.09
gemma3-1b,model.layers.3.self_attn.v_proj.weight,attn_v,3,256x1152,294912,0.0021407611202448606,0.47354401800467905,0.09659744774769674,0.37694188632518205,20.39903357486037,0.751370228162862,0.0034240115466613293,1.5866956388316953,,,,,0.05
gemma3-1b,model.layers.4.mlp.down_proj.weight,mlp_down,4,1152x6912,7962624,0.00012503475591074675,0.10017081527312621,0.014770631654086736,0.08528300791190287,14.76271299890583,1.8038474527931503,0.0007229418410312164,18.007714601051926,,,,,0.24
gemma3-1b,model.layers.4.mlp.gate_proj.weight,mlp_gate,4,6912x1152,7962624,0.0008041278342716396,1.1164684048156737,0.09322102628657025,1.0231846910536813,8.350102909600103,1.424263122300351,0.008098912655697267,1.2756860079130439,,,,,0.3
gemma3-1b,model.layers.4.mlp.up_proj.weight,mlp_up,4,6912x1152,7962624,0.000804130220785737,0.10217988582142956,0.08756042246009947,0.014608103587537528,85.70195327989133,0.3974584922973645,0.0007374488991828674,3.8897919008440307,,,,,0.49
gemma3-1b,model.layers.4.self_attn.k_proj.weight,attn_k,4,256x1152,294912,0.0009716247441247106,0.5110293998712989,0.10761629022058321,0.4034086633870077,21.05891101028704,3.621436450198834,0.0036957491505903274,7.086552067475728,,,,,0.06
gemma3-1b,model.layers.4.self_attn.o_proj.weight,attn_o,4,1152x1024,1179648,0.0002861878601834178,0.21608120943646947,0.11801823963805787,0.09805372390955158,54.61987649871736,3.122678173778981,0.001560382901328934,14.451410106055922,,,,,0.06
gemma3-1b,model.layers.4.self_attn.q_proj.weight,attn_q,4,1024x1152,1179648,0.0007756517734378576,0.21109749987917592,0.09795402778091501,0.11314904906504744,46.40104220384719,2.9224213286003886,0.001524356086562633,13.843940976435391,,,,,0.13
gemma3-1b,model.layers.4.self_attn.v_proj.weight,attn_v,4,256x1152,294912,0.0009716222411952913,0.5059924781080749,0.0963441366499598,0.4096888727663935,19.03910117663685,0.8299949553082553,0.0036592297351143673,1.6403306199563241,,,,,0.07
gemma3-1b,model.layers.5.mlp.down_proj.weight,mlp_down,5,1152x6912,7962624,7.636989175807685e-05,0.10035062219672097,0.013421696334859774,0.086963855269308,13.370147516629812,1.3237082420772484,0.0007242401755357175,13.190832434325468,,,,,0.2
gemma3-1b,model.layers.5.mlp.gate_proj.weight,mlp_gate,5,6912x1152,7962624,0.0009327374282293022,1.3578122286349137,0.09127456314296463,1.2665727135657099,6.722005096494186,1.6867408596856426,0.009861648729543378,1.2422489826751815,,,,,0.39
gemma3-1b,model.layers.5.mlp.up_proj.weight,mlp_up,5,6912x1152,7962624,0.0009327668230980635,0.10114939257945821,0.08747501706260266,0.013683821317997367,86.47293549722926,0.39737697154361706,0.0007300078968653107,3.9286145117624547,,,,,0.43
gemma3-1b,model.layers.5.self_attn.k_proj.weight,attn_k,5,256x1152,294912,0.0019005965441465378,0.5019968148964882,0.084407348707583,0.4175649653926253,16.81514026503319,2.1893964833901935,0.003630261117325528,4.361375248649033,,,,,0.03
gemma3-1b,model.layers.5.self_attn.o_proj.weight,attn_o,5,1152x1024,1179648,0.0005404970142990351,0.1885917092878997,0.10449885772555621,0.08412978158417089,55.39925332015447,5.4260274121380565,0.0013616860361690911,28.77129346049253,,,,,0.06
gemma3-1b,model.layers.5.self_attn.q_proj.weight,attn_q,5,1024x1152,1179648,0.00039639498572796583,0.2467322387296078,0.09415353831321052,0.15256060321608736,38.16300830166623,4.6240435839355225,0.001781996170872004,18.74114062979415,,,,,0.09
gemma3-1b,model.layers.5.self_attn.v_proj.weight,attn_v,5,256x1152,294912,0.0019006239017471671,0.494627205843845,0.08975541920144173,0.4048653325460524,18.14631086227903,1.05882293048416,0.0035768343933512076,2.140648387259218,,,,,0.05
gemma3-1b,model.layers.6.mlp.down_proj.weight,mlp_down,6,1152x6912,7962624,6.761240365449339e-05,0.1012098042114884,0.014221822777375395,0.08688270430881774,14.066454972140937,1.1180473342175534,0.0007304441160398666,11.046828347590491,,,,,0.25
gemma3-1b,model.layers.6.mlp.gate_proj.weight,mlp_gate,6,6912x1152,7962624,0.0007921791402623057,1.23352496859922,0.08872641029856349,1.1446163632421213,7.193978203143592,1.5772935422652568,0.008953336830534746,1.2786879734233652,,,,,0.3
gemma3-1b,model.layers.6.mlp.up_proj.weight,mlp_up,6,6912x1152,7962624,0.0007921881042420864,0.10325732669257404,0.08845090057584347,0.01487400134214135,85.60463057206893,0.3772577954391454,0.0007452289837856492,3.6535692674123497,,,,,0.44
gemma3-1b,model.layers.6.self_attn.k_proj.weight,attn_k,6,256x1152,294912,0.0014512931229546666,0.48114496812380336,0.07438677137253617,0.4067585962590341,15.460352811605308,4.165493909247086,0.003479103791700393,8.65746123354503,,,,,0.01
gemma3-1b,model.layers.6.self_attn.o_proj.weight,attn_o,6,1152x1024,1179648,0.00028618855867534876,0.1848197625959891,0.10222758108262849,0.08258434586513323,55.31438515411604,3.2899493468932173,0.00133442629673407,17.800852574867527,,,,,0.05
gemma3-1b,model.layers.6.self_attn.q_proj.weight,attn_q,6,1024x1152,1179648,0.0005192107637412846,0.20381227611339092,0.08721710466500292,0.11659384673515828,42.79313945881219,3.824083261946376,0.0014716950576674258,18.76277197266983,,,,,0.07
gemma3-1b,model.layers.6.self_attn.v_proj.weight,attn_v,6,256x1152,294912,0.0014512502821162343,0.4853384907683944,0.0918159790852545,0.39356154709414976,18.91640509357198,0.730888759341286,0.0035095005531566225,1.5059361110719514,,,,,0.05
gemma3-1b,model.layers.7.mlp.down_proj.weight,mlp_down,7,1152x6912,7962624,0.00011676457506837323,0.10200024289629406,0.013469741605687369,0.08854782146036444,13.203355580025288,1.2566205826616383,0.0007361517251109219,12.319780296398635,,,,,0.21
gemma3-1b,model.layers.7.mlp.gate_proj.weight,mlp_gate,7,6912x1152,7962624,0.0008041294640861452,0.8640781119490404,0.08751159486911139,0.7765843308054476,10.127532403395515,1.288851868765284,0.006260091193164072,1.4915918490958082,,,,,0.4
gemma3-1b,model.layers.7.mlp.up_proj.weight,mlp_up,7,6912x1152,7962624,0.0008041319088079035,0.10007324710216148,0.08612377105799898,0.013932245558476037,86.07555444478689,0.47840414020932087,0.0007222373300785369,4.78053979522553,,,,,0.47
gemma3-1b,model.layers.7.self_attn.k_proj.weight,attn_k,7,256x1152,294912,0.003031274536624551,0.4955671324522015,0.08451782964231742,0.41104561235403797,17.05489599915625,3.6044313020604735,0.003583648265924855,7.273346164473748,,,,,0.01
gemma3-1b,model.layers.7.self_attn.o_proj.weight,attn_o,7,1152x1024,1179648,0.0008467927109450102,0.1532947826844877,0.07462860692936617,0.07867004232232763,48.68184246479367,3.13459847409876,0.001106636538780014,20.448174551057033,,,,,0.07
gemma3-1b,model.layers.7.self_attn.q_proj.weight,attn_q,7,1024x1152,1179648,0.00024857971584424376,0.22115330353088547,0.1014821516967185,0.11964731269509996,45.892641207190124,3.2942319984213375,0.001597050487993479,14.895694280059791,,,,,0.1
gemma3-1b,model.layers.7.self_attn.v_proj.weight,attn_v,7,256x1152,294912,0.0030312472954392433,0.47669932533012105,0.09057249136231145,0.3861183128387137,19.000259825468788,0.9403750949746437,0.0034468809352389677,1.9726797270447585,,,,,0.02
gemma3-1b,model.layers.8.mlp.down_proj.weight,mlp_down,8,1152x6912,7962624,0.00011881504906341434,0.10140959334753452,0.014441276538074588,0.08688848357009962,14.25176228845095,1.1109375810558153,0.0007318867515483888,10.954955486790979,,,,,0.22
gemma3-1b,model.layers.8.mlp.gate_proj.weight,mlp_gate,8,6912x1152,7962624,0.0008289237739518285,0.7223680239357266,0.09154434851395658,0.6308570371422901,12.672227702165259,1.1809080314929332,0.005229695476733204,1.6347734013182256,,,,,0.39
gemma3-1b,model.layers.8.mlp.up_proj.weight,mlp_up,8,6912x1152,7962624,0.0008289267425425351,0.10316797736764638,0.08779644653747215,0.015382634791631688,85.09132413907945,0.4462614339727833,0.0007445837987331436,4.325580915311533,,,,,0.44
gemma3-1b,model.layers.8.self_attn.k_proj.weight,attn_k,8,256x1152,294912,0.001543268095701933,0.4429425646388818,0.09938692165761254,0.3435433701770714,22.438501834213447,3.609102707152878,0.003202252524004456,8.148015104611304,,,,,0.02
gemma3-1b,model.layers.8.self_attn.o_proj.weight,attn_o,8,1152x1024,1179648,0.0008339895284734666,0.18850724858493484,0.11246833146578501,0.07603383250010068,59.66421238863817,4.835656341134131,0.0013610756300649275,25.652362853067434,,,,,0.04
gemma3-1b,model.layers.8.self_attn.q_proj.weight,attn_q,8,1024x1152,1179648,0.00048826521378941834,0.25487187113767407,0.0689051101168647,0.1860125894173544,27.03033576827613,4.40417966740938,0.0018408588362276376,17.279975415687893,,,,,0.06
gemma3-1b,model.layers.8.self_attn.v_proj.weight,attn_v,8,256x1152,294912,0.001543282880447805,0.4735115431073744,0.07845476252232927,0.39504920776280733,16.568976702578663,0.8273192077771108,0.003423776175245827,1.747199661380813,,,,,0.02
gemma3-1b,model.layers.9.mlp.down_proj.weight,mlp_down,9,1152x6912,7962624,4.769846054841764e-05,0.10012010293752871,0.01441945082373849,0.08561746509610865,14.414129715166174,1.083592589520943,0.0007225756621443151,10.822927241665596,,,,,0.28
gemma3-1b,model.layers.9.mlp.gate_proj.weight,mlp_gate,9,6912x1152,7962624,0.0008899310487322509,0.5998404463264495,0.08980278073203636,0.5100179732530119,14.971602788901645,1.041803240292405,0.004339963667059103,1.7368005886775884,,,,,0.38
gemma3-1b,model.layers.9.mlp.up_proj.weight,mlp_up,9,6912x1152,7962624,0.0008899486856535077,0.10104516900227845,0.08753244737895739,0.013626392660772943,86.52970649384557,0.43237645744785835,0.0007292553218427159,4.279041360583095,,,,,0.43
gemma3-1b,model.layers.9.self_attn.k_proj.weight,attn_k,9,256x1152,294912,0.0022501519415527582,0.4520127574299315,0.07859252247524116,0.37342013895894893,17.38723915960122,2.9763575406488108,0.003267974224776867,6.584675967049866,,,,,0.03
gemma3-1b,model.layers.9.self_attn.o_proj.weight,attn_o,9,1152x1024,1179648,0.000762776006013155,0.12351584110120717,0.05086078827855958,0.07264576740998362,41.180638545875645,4.08336748316116,0.0008915291604247337,33.05946384492743,,,,,0.05
gemma3-1b,model.layers.9.self_attn.q_proj.weight,attn_q,9,1024x1152,1179648,0.00033484536106698215,0.2296700821950104,0.07842346221586433,0.1512395070263452,34.14719511579447,5.5203335688774775,0.0016586248555705502,24.035928041294564,,,,,0.06
gemma3-1b,model.layers.9.self_attn.v_proj.weight,attn_v,9,256x1152,294912,0.0022501591593027115,0.47877976399886,0.08435283980910273,0.39444226324867865,17.617732359915752,0.9811759141535425,0.003461960167446088,2.049326199500526,,,,,0.03
