model,tensor_name,layer_type,layer_index,shape,n_params,var_total,rho2_pct,var_row_pct,var_col_pct,row_dominance,svd_r1_pct,compression_gain_bpp,svd_to_cw_ratio,rho2_hadamard_pct,hadamard_ratio,rho2_actweight_pct,actweight_change_pct,time_sec
qwen3-4b,model.layers.17.self_attn.o_proj.weight,attn_o,17,2560x4096,10485760,0.0004780421149916947,0.053587729542325935,0.01541938395651595,0.038231016473942316,28.740482517931216,0.6490956218230481,0.00038665736802369116,12.112765876941362,,,,,0.54
qwen3-4b,model.layers.17.self_attn.q_proj.weight,attn_q,17,4096x2560,10485760,0.0005428300937637687,0.07093263276412021,0.037740987340998046,0.033276594292014045,53.14316043036641,1.5797946161027698,0.0005118523442706801,22.271760606380255,,,,,0.57
qwen3-4b,model.layers.17.self_attn.v_proj.weight,attn_v,17,1024x2560,2621440,0.0005799079081043601,0.1308173994669315,0.03786369462374163,0.09292290159990593,28.95074550223327,1.0922206420475256,0.0009442658341185925,8.349200079639415,,,,,0.14
qwen3-4b,model.layers.18.mlp.down_proj.weight,mlp_down,18,2560x4096,10485760,0.0005064050201326609,0.06443698899261108,0.025374063007939852,0.03912341412384718,39.34117137030537,0.5497882880149962,0.0004649644429841515,8.532184644413473,,,,,0.44
qwen3-4b,model.layers.18.mlp.gate_proj.weight,mlp_gate,18,4096x2560,10485760,0.0005490145413205028,0.43706540226153834,0.03973802110081819,0.39731014739665976,9.092366463274061,0.6797955701105196,0.003159670395850573,1.5553634915804486,,,,,0.64
qwen3-4b,model.layers.18.mlp.up_proj.weight,mlp_up,18,4096x2560,10485760,0.0005377368070185184,0.0625010283335059,0.03768056373655752,0.024903538363179087,60.20788422674534,0.21493785190028758,0.0004509905696936732,3.438949048220099,,,,,0.59
qwen3-4b,model.layers.18.self_attn.k_proj.weight,attn_k,18,1024x2560,2621440,0.0004761435557156801,0.13789589446758788,0.0414839072194277,0.09644284176971776,30.076767214090133,2.467519434945231,0.0009953950778494487,17.894074689259266,,,,,0.52
qwen3-4b,model.layers.18.self_attn.o_proj.weight,attn_o,18,2560x4096,10485760,0.0004767383506987244,0.05007141067133736,0.0089719871243118,0.04105838469584151,17.93308104237932,0.5041065650872811,0.0003612793357091958,10.067752402587082,,,,,1.38
qwen3-4b,model.layers.18.self_attn.q_proj.weight,attn_q,18,4096x2560,10485760,0.0005066671874374151,0.07034312002238696,0.03786248542739678,0.03252234154086357,53.79353343366271,1.6862111289374204,0.0005075969027719847,23.971230283797155,,,,,1.61
qwen3-4b,model.layers.18.self_attn.v_proj.weight,attn_v,18,1024x2560,2621440,0.0005984138115309179,0.14339530950849833,0.04047018375855525,0.10301152879211387,28.20581315842855,1.0561093800001031,0.001035120844439635,7.365020401434489,,,,,0.41
qwen3-4b,model.layers.19.mlp.down_proj.weight,mlp_down,19,2560x4096,10485760,0.0005040316609665751,0.061968787409638626,0.02341927211478621,0.03853704210594186,37.799653529020084,0.5324708429182978,0.0004471488721096889,8.59256514732895,,,,,0.49
qwen3-4b,model.layers.19.mlp.gate_proj.weight,mlp_gate,19,4096x2560,10485760,0.0005379124195314944,0.39364740649683316,0.037668925250797645,0.3560005380756855,9.568668327103023,0.6420516515651564,0.0028451694552151805,1.6310323425700548,,,,,0.43
qwen3-4b,model.layers.19.mlp.up_proj.weight,mlp_up,19,4096x2560,10485760,0.0005400878144428134,0.06280016528288357,0.03813249868862084,0.024631655828521115,60.755217658840934,0.25597797588633453,0.00045314973939342287,4.07607169078745,,,,,0.48
qwen3-4b,model.layers.19.self_attn.k_proj.weight,attn_k,19,1024x2560,2621440,0.00044571608304977417,0.13394983952660366,0.038636807000655186,0.09533067668845098,28.840436452712904,1.3099642256625077,0.0009668915655825361,9.779513213991844,,,,,0.2
qwen3-4b,model.layers.19.self_attn.o_proj.weight,attn_o,19,2560x4096,10485760,0.0004856894665863365,0.049220516362402655,0.010936663153566544,0.038194579192524065,22.2600989336407,0.4066332540183515,0.00035513838197444173,8.261458515070768,,,,,0.66
