model,tensor_name,layer_type,layer_index,shape,n_params,var_total,rho2_pct,var_row_pct,var_col_pct,row_dominance,svd_r1_pct,compression_gain_bpp,svd_to_cw_ratio,rho2_hadamard_pct,hadamard_ratio,rho2_actweight_pct,actweight_change_pct,time_sec
qwen3-0.6b,model.layers.10.self_attn.v_proj.weight,attn_v,10,1024x1024,1048576,0.0007282799342647195,0.19407350879820928,0.09577399648312698,0.09830830092597329,49.34710571837876,0.6668790005409653,0.0014013046643773278,3.4362185991822423,,,,,0.13
qwen3-0.6b,model.layers.11.mlp.down_proj.weight,mlp_down,11,1024x3072,3145728,0.0006285046110861003,0.13518711101985215,0.033930930856960514,0.10121146547697471,25.1075397339541,1.201931299990422,0.0009758286192773661,8.89087199898753,,,,,0.17
qwen3-0.6b,model.layers.11.mlp.gate_proj.weight,mlp_gate,11,3072x1024,3145728,0.000964916602242738,0.47809209078936155,0.09853122535574742,0.3795347564380975,20.61038206191311,1.0735763149750666,0.003456975806828763,2.2455429312844757,,,,,0.2
qwen3-0.6b,model.layers.11.mlp.up_proj.weight,mlp_up,11,3072x1024,3145728,0.0007274104282259941,0.12981706700330164,0.09935183033572312,0.030414020496800948,76.56238501757036,0.41404577644666984,0.0009370405448990264,3.1894556394201956,,,,,0.22
qwen3-0.6b,model.layers.11.self_attn.k_proj.weight,attn_k,11,1024x1024,1048576,0.0007084630778990686,0.19144211593450366,0.09898912714244729,0.09243801697166278,51.711123623847044,1.7388583062503016,0.0013822865182382723,9.082945504244224,,,,,0.09
qwen3-0.6b,model.layers.11.self_attn.o_proj.weight,attn_o,11,1024x2048,2097152,0.0005425444105640054,0.1330137341669313,0.032306476128477715,0.10074371080826175,24.281421072965703,0.8629516288432559,0.0009601299672796615,6.487688164293303,,,,,0.13
qwen3-0.6b,model.layers.11.self_attn.q_proj.weight,attn_q,11,2048x1024,2097152,0.0009777611121535301,0.1693137580808135,0.10340443071128685,0.06596097566346157,61.05404458008844,3.5059136815032144,0.0012223757130805134,20.7066083775061,,,,,0.09
qwen3-0.6b,model.layers.11.self_attn.v_proj.weight,attn_v,11,1024x1024,1048576,0.0006595652084797621,0.20543198963856035,0.10668756511034887,0.09875972204044853,51.9294105022865,0.7717522105213925,0.0014834027776060338,3.7567285011415366,,,,,0.14
qwen3-0.6b,model.layers.12.mlp.down_proj.weight,mlp_down,12,1024x3072,3145728,0.000623391882982105,0.13348533131972706,0.02980081707112095,0.103641938119404,22.332285502178348,1.274669173003129,0.000963536360651037,9.5491329301945,,,,,0.18
qwen3-0.6b,model.layers.12.mlp.gate_proj.weight,mlp_gate,12,3072x1024,3145728,0.0008826053817756474,0.3678944433654352,0.09805818320339021,0.2698336904378375,26.654076979970924,0.9920036462168991,0.002658691037595664,2.6964355241199622,,,,,0.23
qwen3-0.6b,model.layers.12.mlp.up_proj.weight,mlp_up,12,3072x1024,3145728,0.0007082145311869681,0.1280262821675593,0.09785138539167683,0.030278538373812044,76.36887817928492,0.4104444944109997,0.0009241060875704501,3.2059393388758632,,,,,0.23
qwen3-0.6b,model.layers.12.self_attn.k_proj.weight,attn_k,12,1024x1024,1048576,0.0006593877333216369,0.1767713214682498,0.09607512183924712,0.08070132028701395,54.348373959594845,5.4389357053791,0.0012762639111930357,30.76820187914925,,,,,0.04
qwen3-0.6b,model.layers.12.self_attn.o_proj.weight,attn_o,12,1024x2048,2097152,0.0005408815923146904,0.14482997974123446,0.038537600053707245,0.10628347034230047,26.610492484503563,0.8716703511429502,0.001045484738271733,6.0185767663597725,,,,,0.17
qwen3-0.6b,model.layers.12.self_attn.q_proj.weight,attn_q,12,2048x1024,2097152,0.0009152529528364539,0.14412431093863143,0.09093476797715787,0.05315609845745585,63.1093213797994,1.880075469410647,0.0010403870488654083,13.044818442956434,,,,,0.12
qwen3-0.6b,model.layers.12.self_attn.v_proj.weight,attn_v,12,1024x1024,1048576,0.000694125541485846,0.21039018410587973,0.10216572201321662,0.10826086314430475,48.551717900443656,2.3190567363027714,0.0015192431064795352,11.022647022047837,,,,,0.04
qwen3-0.6b,model.layers.13.mlp.down_proj.weight,mlp_down,13,1024x3072,3145728,0.0005765079404227436,0.12815605617381154,0.03181665482141727,0.0963391671784798,24.826538759544473,1.2693543357669923,0.0009250434097736906,9.904754981266212,,,,,0.14
qwen3-0.6b,model.layers.13.mlp.gate_proj.weight,mlp_gate,13,3072x1024,3145728,0.0008134274394251406,0.40234491534162364,0.09944461193485499,0.3028803942062075,24.71748223872217,0.9482380840525662,0.0029081594172781326,2.356779091510165,,,,,0.19
qwen3-0.6b,model.layers.13.mlp.up_proj.weight,mlp_up,13,3072x1024,3145728,0.0006516920984722674,0.13131493120078774,0.10139972715386364,0.029887918090028477,77.23478242411468,0.41098741567154873,0.0009478594769941379,3.1297843429786854,,,,,0.25
qwen3-0.6b,model.layers.13.self_attn.k_proj.weight,attn_k,13,1024x1024,1048576,0.0005891802138648927,0.18169264117634532,0.08410001896604034,0.09755458060685698,46.29666364836048,4.227738540171289,0.0013118274701591167,23.26862834289461,,,,,0.05
qwen3-0.6b,model.layers.13.self_attn.o_proj.weight,attn_o,13,1024x2048,2097152,0.0005077463574707508,0.1294850313240281,0.027015668143764725,0.10250367658817774,20.8584039702156,0.940989252161617,0.0009346423044156219,7.267166270415078,,,,,0.11
qwen3-0.6b,model.layers.13.self_attn.q_proj.weight,attn_q,13,2048x1024,2097152,0.0008478439995087683,0.15845283031562518,0.0982732151418019,0.06016969256306309,62.02436989155584,2.4258981225576237,0.001143902074688191,15.309907167485942,,,,,0.13
qwen3-0.6b,model.layers.13.self_attn.v_proj.weight,attn_v,13,1024x1024,1048576,0.0006910925731062889,0.20567882434590068,0.10696161190987359,0.09873937099718012,51.998590574651914,2.145922173921222,0.00148518698117396,10.43336464386005,,,,,0.09
qwen3-0.6b,model.layers.14.mlp.down_proj.weight,mlp_down,14,1024x3072,3145728,0.0005573328817263246,0.13209529158824118,0.03301900888113157,0.09900636728509397,25.00959273129375,1.21695328907937,0.0009534960109028793,9.21269240142773,,,,,0.16
qwen3-0.6b,model.layers.14.mlp.gate_proj.weight,mlp_gate,14,3072x1024,3145728,0.000743364857044071,0.41796548421643154,0.10500343716914556,0.31292788891489415,25.124567271138453,0.9691727414633644,0.0030213020642165162,2.3187865459280506,,,,,0.17
